"dataset","sample","reads","richness","habitat"
"KO","ST3C",308001,4065.33125703779,"Subtidal"
"KO","ST3C",309001,4065.99912167099,"Subtidal"
"KO","ST3C",310001,4066.66245930343,"Subtidal"
"KO","ST3C",311001,4067.32131007688,"Subtidal"
"KO","ST3C",312001,4067.97571365583,"Subtidal"
"KO","ST3C",313001,4068.62570928605,"Subtidal"
"KO","ST3C",314001,4069.27133582731,"Subtidal"
"KO","ST3C",315001,4069.91263160653,"Subtidal"
"KO","ST3C",316001,4070.54963460927,"Subtidal"
"KO","ST3C",317001,4071.18238239694,"Subtidal"
"KO","ST3C",318001,4071.81091209294,"Subtidal"
"KO","ST3C",319001,4072.43526040183,"Subtidal"
"KO","ST3C",320001,4073.05546371248,"Subtidal"
"KO","ST3C",321001,4073.6715579351,"Subtidal"
"KO","ST3C",322001,4074.28357861856,"Subtidal"
"KO","ST3C",323001,4074.891560932,"Subtidal"
"KO","ST3C",324001,4075.4955396573,"Subtidal"
"KO","ST3C",325001,4076.09554924925,"Subtidal"
"KO","ST3C",326001,4076.6916236963,"Subtidal"
"KO","ST3C",327001,4077.28379672351,"Subtidal"
"KO","ST3C",328001,4077.87210163666,"Subtidal"
"KO","ST3C",329001,4078.45657140573,"Subtidal"
"KO","ST3C",330001,4079.03723866008,"Subtidal"
"KO","ST3C",331001,4079.6141356858,"Subtidal"
"KO","ST3C",332001,4080.18729441438,"Subtidal"
"KO","ST3C",333001,4080.75674642539,"Subtidal"
"KO","ST3C",334001,4081.32252302056,"Subtidal"
"KO","ST3C",335001,4081.88465512208,"Subtidal"
"KO","ST3C",336001,4082.44317332947,"Subtidal"
"KO","ST3C",337001,4082.99810799136,"Subtidal"
"KO","ST3C",338001,4083.54948905638,"Subtidal"
"KO","ST3C",339001,4084.09734620921,"Subtidal"
"KO","ST3C",340001,4084.64170879795,"Subtidal"
"KO","ST3C",341001,4085.18260593126,"Subtidal"
"KO","ST3C",342001,4085.72006631687,"Subtidal"
"KO","ST3C",343001,4086.25411850866,"Subtidal"
"KO","ST3C",344001,4086.78479059305,"Subtidal"
"KO","ST3C",345001,4087.31211051419,"Subtidal"
"KO","ST3C",346001,4087.83610586196,"Subtidal"
"KO","ST3C",347001,4088.35680395837,"Subtidal"
"KO","ST3C",348001,4088.87423186463,"Subtidal"
"KO","ST3C",349001,4089.3884163381,"Subtidal"
"KO","ST3C",350001,4089.89938389812,"Subtidal"
"KO","ST3C",351001,4090.40716076829,"Subtidal"
"KO","ST3C",352001,4090.91177294708,"Subtidal"
"KO","ST3C",353001,4091.41324612095,"Subtidal"
"KO","ST3C",354001,4091.91160574835,"Subtidal"
"KO","ST3C",355001,4092.40687703537,"Subtidal"
"KO","ST3C",356001,4092.89908493746,"Subtidal"
"KO","ST3C",357001,4093.38825414043,"Subtidal"
"KO","ST3C",358001,4093.87440911714,"Subtidal"
"KO","ST3C",359001,4094.35757407589,"Subtidal"
"KO","ST3C",360001,4094.83777297468,"Subtidal"
"KO","ST3C",361001,4095.31502958936,"Subtidal"
"KO","ST3C",362001,4095.78936741027,"Subtidal"
"KO","ST3C",363001,4096.26080970144,"Subtidal"
"KO","ST3C",364001,4096.72937949966,"Subtidal"
"KO","ST3C",365001,4097.19509966773,"Subtidal"
"KO","ST3C",366001,4097.65799277883,"Subtidal"
"KO","ST3C",367001,4098.11808121075,"Subtidal"
"KO","ST3C",368001,4098.57538710814,"Subtidal"
"KO","ST3C",369001,4099.02993248139,"Subtidal"
"KO","ST3C",370001,4099.48173902616,"Subtidal"
"KO","ST3C",371001,4099.93082824762,"Subtidal"
"KO","ST3C",372001,4100.37722149724,"Subtidal"
"KO","ST3C",373001,4100.82093986994,"Subtidal"
"KO","ST3C",374001,4101.26200430985,"Subtidal"
"KO","ST3C",375001,4101.70043549215,"Subtidal"
"KO","ST3C",376001,4102.13625396697,"Subtidal"
"KO","ST3C",377001,4102.56948000237,"Subtidal"
"KO","ST3C",378001,4103.00013376485,"Subtidal"
"KO","ST3C",379001,4103.4282351702,"Subtidal"
"KO","ST3C",380001,4103.85380398386,"Subtidal"
"KO","ST3C",381001,4104.27685974022,"Subtidal"
"KO","ST3C",382001,4104.69742186006,"Subtidal"
"KO","ST3C",383001,4105.11550947367,"Subtidal"
"KO","ST3C",384001,4105.53114162941,"Subtidal"
"KO","ST3C",385001,4105.94433717145,"Subtidal"
"KO","ST3C",386001,4106.35511473359,"Subtidal"
"KO","ST3C",387001,4106.76349281061,"Subtidal"
"KO","ST3C",388001,4107.16948972566,"Subtidal"
"KO","ST3C",389001,4107.57312359097,"Subtidal"
"KO","ST3C",390001,4107.97441240462,"Subtidal"
"KO","ST3C",391001,4108.37337398675,"Subtidal"
"KO","ST3C",392001,4108.77002593849,"Subtidal"
"KO","ST3C",393001,4109.16438576152,"Subtidal"
"KO","ST3C",394001,4109.55647079005,"Subtidal"
"KO","ST3C",395001,4109.9462981599,"Subtidal"
"KO","ST3C",396001,4110.33388487968,"Subtidal"
"KO","ST3C",397001,4110.71924779176,"Subtidal"
"KO","ST3C",398001,4111.10240360586,"Subtidal"
"KO","ST3C",399001,4111.48336884005,"Subtidal"
"KO","ST3C",400001,4111.86215990362,"Subtidal"
"KO","ST3C",401001,4112.23879302918,"Subtidal"
"KO","ST3C",402001,4112.61328430454,"Subtidal"
"KO","ST3C",403001,4112.98564967696,"Subtidal"
"KO","ST3C",404001,4113.35590496691,"Subtidal"
"KO","ST3C",405001,4113.72406582461,"Subtidal"
"KO","ST3C",406001,4114.09014777455,"Subtidal"
"KO","ST3C",407001,4114.45416619386,"Subtidal"
"KO","ST3C",408001,4114.81613631376,"Subtidal"
"KO","ST3C",409001,4115.17607326723,"Subtidal"
"KO","ST3C",410001,4115.53399200644,"Subtidal"
"KO","ST3C",411001,4115.88990737096,"Subtidal"
"KO","ST3C",412001,4116.24383406434,"Subtidal"
"KO","ST3C",413001,4116.59578667944,"Subtidal"
"KO","ST3C",414001,4116.94577964146,"Subtidal"
"KO","ST3C",415001,4117.29382727808,"Subtidal"
"KO","ST3C",416001,4117.63994377845,"Subtidal"
"KO","ST3C",417001,4117.98414320458,"Subtidal"
"KO","ST3C",418001,4118.32643950447,"Subtidal"
"KO","ST3C",419001,4118.66684650033,"Subtidal"
"KO","ST3C",420001,4119.00537788848,"Subtidal"
"KO","ST3C",421001,4119.34204724647,"Subtidal"
"KO","ST3C",422001,4119.67686804326,"Subtidal"
"KO","ST3C",423001,4120.00985358679,"Subtidal"
"KO","ST3C",424001,4120.34101713603,"Subtidal"
"KO","ST3C",425001,4120.67037179142,"Subtidal"
"KO","ST3C",426001,4120.99793054546,"Subtidal"
"KO","ST3C",427001,4121.32370629594,"Subtidal"
"KO","ST3C",428001,4121.64771178929,"Subtidal"
"KO","ST3C",429001,4121.96995972056,"Subtidal"
"KO","ST3C",430001,4122.29046262005,"Subtidal"
"KO","ST3C",431001,4122.60923292762,"Subtidal"
"KO","ST3C",432001,4122.92628300216,"Subtidal"
"KO","ST3C",433001,4123.24162504516,"Subtidal"
"KO","ST3C",434001,4123.55527123064,"Subtidal"
"KO","ST3C",435001,4123.86723352933,"Subtidal"
"KO","ST3C",436001,4124.17752390006,"Subtidal"
"KO","ST3C",437001,4124.48615413548,"Subtidal"
"KO","ST3C",438001,4124.7931359758,"Subtidal"
"KO","ST3C",439001,4125.09848101438,"Subtidal"
"KO","ST3C",440001,4125.40220079098,"Subtidal"
"KO","ST3C",441001,4125.70430673263,"Subtidal"
"KO","ST3C",442001,4126.0048101528,"Subtidal"
"KO","ST3C",443001,4126.30372227022,"Subtidal"
"KO","ST3C",444001,4126.60105423203,"Subtidal"
"KO","ST3C",445001,4126.89681708887,"Subtidal"
"KO","ST3C",446001,4127.19102177281,"Subtidal"
"KO","ST3C",447001,4127.48367915786,"Subtidal"
"KO","ST3C",448001,4127.77479998897,"Subtidal"
"KO","ST3C",449001,4128.06439496605,"Subtidal"
"KO","ST3C",450001,4128.35247465611,"Subtidal"
"KO","ST3C",451001,4128.63904956187,"Subtidal"
"KO","ST3C",452001,4128.92413010221,"Subtidal"
"KO","ST3C",453001,4129.20772659905,"Subtidal"
"KO","ST3C",454001,4129.489849281,"Subtidal"
"KO","ST3C",455001,4129.77050830991,"Subtidal"
"KO","ST3C",456001,4130.04971375503,"Subtidal"
"KO","ST3C",457001,4130.32747560276,"Subtidal"
"KO","ST3C",458001,4130.60380375444,"Subtidal"
"KO","ST3C",459001,4130.87870804799,"Subtidal"
"KO","ST3C",460001,4131.15219819397,"Subtidal"
"KO","ST3C",461001,4131.42428389019,"Subtidal"
"KO","ST3C",462001,4131.6949746906,"Subtidal"
"KO","ST3C",463001,4131.96428011957,"Subtidal"
"KO","ST3C",464001,4132.23220958857,"Subtidal"
"KO","ST3C",465001,4132.4987724632,"Subtidal"
"KO","ST3C",466001,4132.76397798408,"Subtidal"
"KO","ST3C",467001,4133.02783539816,"Subtidal"
"KO","ST3C",468001,4133.2903537936,"Subtidal"
"KO","ST3C",469001,4133.55154222602,"Subtidal"
"KO","ST3C",470001,4133.8114096842,"Subtidal"
"KO","ST3C",471001,4134.06996505329,"Subtidal"
"KO","ST3C",472001,4134.32721718159,"Subtidal"
"KO","ST3C",473001,4134.58317479356,"Subtidal"
"KO","ST3C",474001,4134.83784663563,"Subtidal"
"KO","ST3C",475001,4135.0912412769,"Subtidal"
"KO","ST3C",476001,4135.34336730115,"Subtidal"
"KO","ST3C",477001,4135.59423317606,"Subtidal"
"KO","ST3C",478001,4135.8438472992,"Subtidal"
"KO","ST3C",479001,4136.09221806235,"Subtidal"
"KO","ST3C",480001,4136.33935371099,"Subtidal"
"KO","ST3C",481001,4136.58526245274,"Subtidal"
"KO","ST3C",482001,4136.82995245779,"Subtidal"
"KO","ST3C",483001,4137.07343179811,"Subtidal"
"KO","ST3C",484001,4137.31570849239,"Subtidal"
"KO","ST3C",485001,4137.55679051153,"Subtidal"
"KO","ST3C",486001,4137.79668574098,"Subtidal"
"KO","ST3C",487001,4138.03540201028,"Subtidal"
"KO","ST3C",488001,4138.27294706391,"Subtidal"
"KO","ST3C",489001,4138.5093286511,"Subtidal"
"KO","ST3C",490001,4138.74455439125,"Subtidal"
"KO","ST3C",491001,4138.97863187529,"Subtidal"
"KO","ST3C",492001,4139.21156863723,"Subtidal"
"KO","ST3C",493001,4139.44337215018,"Subtidal"
"KO","ST3C",494001,4139.67404980364,"Subtidal"
"KO","ST3C",495001,4139.90360897625,"Subtidal"
"KO","ST3C",496001,4140.13205693685,"Subtidal"
"KO","ST3C",497001,4140.35940093575,"Subtidal"
"KO","ST3C",498001,4140.58564814173,"Subtidal"
"KO","ST3C",499001,4140.81080570326,"Subtidal"
"KO","ST3C",500001,4141.03488066286,"Subtidal"
"KO","ST3C",501001,4141.25788005747,"Subtidal"
"KO","ST3C",502001,4141.47981084924,"Subtidal"
"KO","ST3C",503001,4141.70067991638,"Subtidal"
"KO","ST3C",504001,4141.92049413391,"Subtidal"
"KO","ST3C",505001,4142.13926030753,"Subtidal"
"KO","ST3C",506001,4142.35698517494,"Subtidal"
"KO","ST3C",507001,4142.57367543316,"Subtidal"
"KO","ST3C",508001,4142.78933772304,"Subtidal"
"KO","ST3C",509001,4143.0039786527,"Subtidal"
"KO","ST3C",510001,4143.21760474483,"Subtidal"
"KO","ST3C",511001,4143.43022250752,"Subtidal"
"KO","ST3C",512001,4143.6418383825,"Subtidal"
"KO","ST3C",513001,4143.85245875405,"Subtidal"
"KO","ST3C",514001,4144.06208998062,"Subtidal"
"KO","ST3C",515001,4144.27073835091,"Subtidal"
"KO","ST3C",516001,4144.47841011382,"Subtidal"
"KO","ST3C",517001,4144.68511147269,"Subtidal"
"KO","ST3C",518001,4144.89084859062,"Subtidal"
"KO","ST3C",519001,4145.09562756822,"Subtidal"
"KO","ST3C",520001,4145.29945445362,"Subtidal"
"KO","ST3C",521001,4145.5023352855,"Subtidal"
"KO","ST3C",522001,4145.70427603512,"Subtidal"
"KO","ST3C",523001,4145.90528260367,"Subtidal"
"KO","ST3C",524001,4146.10536089009,"Subtidal"
"KO","ST3C",525001,4146.30451671989,"Subtidal"
"KO","ST3C",526001,4146.50275589761,"Subtidal"
"KO","ST3C",527001,4146.70008416704,"Subtidal"
"KO","ST3C",528001,4146.89650724294,"Subtidal"
"KO","ST3C",529001,4147.09203076789,"Subtidal"
"KO","ST3C",530001,4147.28666037505,"Subtidal"
"KO","ST3C",531001,4147.48040164388,"Subtidal"
"KO","ST3C",532001,4147.67326012542,"Subtidal"
"KO","ST3C",533001,4147.86524129628,"Subtidal"
"KO","ST3C",534001,4148.05635061004,"Subtidal"
"KO","ST3C",535001,4148.24659350029,"Subtidal"
"KO","ST3C",536001,4148.4359753201,"Subtidal"
"KO","ST3C",537001,4148.62450142283,"Subtidal"
"KO","ST3C",538001,4148.81217709315,"Subtidal"
"KO","ST3C",539001,4148.99900759518,"Subtidal"
"KO","ST3C",540001,4149.18499812668,"Subtidal"
"KO","ST3C",541001,4149.37015389761,"Subtidal"
"KO","ST3C",542001,4149.55448002337,"Subtidal"
"KO","ST3C",543001,4149.73798161457,"Subtidal"
"KO","ST3C",544001,4149.92066373593,"Subtidal"
"KO","ST3C",545001,4150.10253142261,"Subtidal"
"KO","ST3C",546001,4150.28358965744,"Subtidal"
"KO","ST3C",547001,4150.46384339236,"Subtidal"
"KO","ST3C",548001,4150.64329754972,"Subtidal"
"KO","ST3C",549001,4150.82195702216,"Subtidal"
"KO","ST3C",550001,4150.99982664036,"Subtidal"
"KO","ST3C",551001,4151.17691121906,"Subtidal"
"KO","ST3C",552001,4151.35321554274,"Subtidal"
"KO","ST3C",553001,4151.52874434331,"Subtidal"
"KO","ST3C",554001,4151.70350233609,"Subtidal"
"KO","ST3C",555001,4151.87749419467,"Subtidal"
"KO","ST3C",556001,4152.05072453912,"Subtidal"
"KO","ST3C",557001,4152.2231980024,"Subtidal"
"KO","ST3C",558001,4152.39491913686,"Subtidal"
"KO","ST3C",559001,4152.5658924959,"Subtidal"
"KO","ST3C",560001,4152.73612257091,"Subtidal"
"KO","ST3C",561001,4152.90561383899,"Subtidal"
"KO","ST3C",562001,4153.07437075818,"Subtidal"
"KO","ST3C",563001,4153.24239771687,"Subtidal"
"KO","ST3C",564001,4153.40969910301,"Subtidal"
"KO","ST3C",565001,4153.57627925865,"Subtidal"
"KO","ST3C",566001,4153.7421424957,"Subtidal"
"KO","ST3C",567001,4153.90729311648,"Subtidal"
"KO","ST3C",568001,4154.07173536402,"Subtidal"
"KO","ST3C",569001,4154.23547344837,"Subtidal"
"KO","ST3C",570001,4154.3985115754,"Subtidal"
"KO","ST3C",571001,4154.56085391315,"Subtidal"
"KO","ST3C",572001,4154.72250458988,"Subtidal"
"KO","ST3C",573001,4154.88346770515,"Subtidal"
"KO","ST3C",574001,4155.04374733739,"Subtidal"
"KO","ST3C",575001,4155.20334753319,"Subtidal"
"KO","ST3C",576001,4155.36227231289,"Subtidal"
"KO","ST3C",577001,4155.52052565461,"Subtidal"
"KO","ST3C",578001,4155.67811152659,"Subtidal"
"KO","ST3C",579001,4155.83503386274,"Subtidal"
"KO","ST3C",580001,4155.99129656126,"Subtidal"
"KO","ST3C",581001,4156.14690351439,"Subtidal"
"KO","ST3C",582001,4156.30185855394,"Subtidal"
"KO","ST3C",583001,4156.45616550972,"Subtidal"
"KO","ST3C",584001,4156.6098281715,"Subtidal"
"KO","ST3C",585001,4156.76285032387,"Subtidal"
"KO","ST3C",586001,4156.91523569461,"Subtidal"
"KO","ST3C",587001,4157.06698800984,"Subtidal"
"KO","ST3C",588001,4157.21811094963,"Subtidal"
"KO","ST3C",589001,4157.36860818735,"Subtidal"
"KO","ST3C",590001,4157.51848335318,"Subtidal"
"KO","ST3C",591001,4157.66774007346,"Subtidal"
"KO","ST3C",592001,4157.81638192761,"Subtidal"
"KO","ST3C",593001,4157.96441246811,"Subtidal"
"KO","ST3C",594001,4158.111835252,"Subtidal"
"KO","ST3C",595001,4158.25865378941,"Subtidal"
"KO","ST3C",596001,4158.4048715652,"Subtidal"
"KO","ST3C",597001,4158.55049203662,"Subtidal"
"KO","ST3C",598001,4158.69551866322,"Subtidal"
"KO","ST3C",599001,4158.8399548499,"Subtidal"
"KO","ST3C",600001,4158.98380399351,"Subtidal"
"KO","ST3C",601001,4159.12706946165,"Subtidal"
"KO","ST3C",602001,4159.2697545938,"Subtidal"
"KO","ST3C",603001,4159.41186273248,"Subtidal"
"KO","ST3C",604001,4159.55339716497,"Subtidal"
"KO","ST3C",605001,4159.69436116976,"Subtidal"
"KO","ST3C",606001,4159.83475800568,"Subtidal"
"KO","ST3C",607001,4159.97459090383,"Subtidal"
"KO","ST3C",608001,4160.11386307838,"Subtidal"
"KO","ST3C",609001,4160.25257771461,"Subtidal"
"KO","ST3C",610001,4160.39073797784,"Subtidal"
"KO","ST3C",611001,4160.52834701443,"Subtidal"
"KO","ST3C",612001,4160.66540794459,"Subtidal"
"KO","ST3C",613001,4160.80192388812,"Subtidal"
"KO","ST3C",614001,4160.93789790003,"Subtidal"
"KO","ST3C",615001,4161.07333306073,"Subtidal"
"KO","ST3C",616001,4161.20823239958,"Subtidal"
"KO","ST3C",617001,4161.342598931,"Subtidal"
"KO","ST3C",618001,4161.47643566253,"Subtidal"
"KO","ST3C",619001,4161.60974556959,"Subtidal"
"KO","ST3C",620001,4161.74253160482,"Subtidal"
"KO","ST3C",621001,4161.87479670917,"Subtidal"
"KO","ST3C",622001,4162.00654379533,"Subtidal"
"KO","ST3C",623001,4162.13777577324,"Subtidal"
"KO","ST3C",624001,4162.26849550168,"Subtidal"
"KO","ST3C",625001,4162.39870585367,"Subtidal"
"KO","ST3C",626001,4162.52840966598,"Subtidal"
"KO","ST3C",627001,4162.65760975355,"Subtidal"
"KO","ST3C",628001,4162.78630892172,"Subtidal"
"KO","ST3C",629001,4162.91450995057,"Subtidal"
"KO","ST3C",630001,4163.0422156012,"Subtidal"
"KO","ST3C",631001,4163.16942862271,"Subtidal"
"KO","ST3C",632001,4163.2961517397,"Subtidal"
"KO","ST3C",633001,4163.42238765873,"Subtidal"
"KO","ST3C",634001,4163.54813906824,"Subtidal"
"KO","ST3C",635001,4163.67340864723,"Subtidal"
"KO","ST3C",636001,4163.7981990457,"Subtidal"
"KO","ST3C",637001,4163.92251289063,"Subtidal"
"KO","ST3C",638001,4164.04635281898,"Subtidal"
"KO","ST3C",639001,4164.16972141028,"Subtidal"
"KO","ST3C",640001,4164.29262125769,"Subtidal"
"KO","ST3C",641001,4164.41505493944,"Subtidal"
"KO","ST3C",642001,4164.5370249818,"Subtidal"
"KO","ST3C",643001,4164.6585339388,"Subtidal"
"KO","ST3C",644001,4164.77958431534,"Subtidal"
"KO","ST3C",645001,4164.90017861348,"Subtidal"
"KO","ST3C",646001,4165.02031930446,"Subtidal"
"KO","ST3C",647001,4165.14000886563,"Subtidal"
"KO","ST3C",648001,4165.25924974664,"Subtidal"
"KO","ST3C",649001,4165.37804437243,"Subtidal"
"KO","ST3C",650001,4165.49639516934,"Subtidal"
"KO","ST3C",651001,4165.61430452941,"Subtidal"
"KO","ST3C",652001,4165.73177483797,"Subtidal"
"KO","ST3C",653001,4165.84880847707,"Subtidal"
"KO","ST3C",654001,4165.96540778592,"Subtidal"
"KO","ST3C",655001,4166.0815751078,"Subtidal"
"KO","ST3C",656001,4166.19731277108,"Subtidal"
"KO","ST3C",657001,4166.31262307881,"Subtidal"
"KO","ST3C",658001,4166.42750831877,"Subtidal"
"KO","ST3C",659001,4166.54197077403,"Subtidal"
"KO","ST3C",660001,4166.65601270405,"Subtidal"
"KO","ST3C",661001,4166.76963636299,"Subtidal"
"KO","ST3C",662001,4166.88284397781,"Subtidal"
"KO","ST3C",663001,4166.99563776322,"Subtidal"
"KO","ST3C",664001,4167.10801992418,"Subtidal"
"KO","ST3C",665001,4167.21999265534,"Subtidal"
"KO","ST3C",666001,4167.33155813163,"Subtidal"
"KO","ST3C",667001,4167.4427185084,"Subtidal"
"KO","ST3C",668001,4167.55347594092,"Subtidal"
"KO","ST3C",669001,4167.66383254674,"Subtidal"
"KO","ST3C",670001,4167.7737904601,"Subtidal"
"KO","ST3C",671001,4167.88335177828,"Subtidal"
"KO","ST3C",672001,4167.99251859564,"Subtidal"
"KO","ST3C",673001,4168.10129298101,"Subtidal"
"KO","ST3C",674001,4168.20967700991,"Subtidal"
"KO","ST3C",675001,4168.31767272815,"Subtidal"
"KO","ST3C",676001,4168.42528217298,"Subtidal"
"KO","ST3C",677001,4168.53250737302,"Subtidal"
"KO","ST3C",678001,4168.63935033948,"Subtidal"
"KO","ST3C",679001,4168.74581306675,"Subtidal"
"KO","ST3C",680001,4168.85189753238,"Subtidal"
"KO","ST3C",681001,4168.95760572758,"Subtidal"
"KO","ST3C",682001,4169.06293959379,"Subtidal"
"KO","ST3C",683001,4169.16790109096,"Subtidal"
"KO","ST3C",684001,4169.27249214601,"Subtidal"
"KO","ST3C",685001,4169.37671468482,"Subtidal"
"KO","ST3C",686001,4169.48057061068,"Subtidal"
"KO","ST3C",687001,4169.58406183557,"Subtidal"
"KO","ST3C",688001,4169.68719023028,"Subtidal"
"KO","ST3C",689001,4169.78995767415,"Subtidal"
"KO","ST3C",690001,4169.89236603122,"Subtidal"
"KO","ST3C",691001,4169.99441714331,"Subtidal"
"KO","ST3C",692001,4170.09611285278,"Subtidal"
"KO","ST3C",693001,4170.1974549807,"Subtidal"
"KO","ST3C",694001,4170.29844534897,"Subtidal"
"KO","ST3C",695001,4170.39908575465,"Subtidal"
"KO","ST3C",696001,4170.49937798816,"Subtidal"
"KO","ST3C",697001,4170.59932383189,"Subtidal"
"KO","ST3C",698001,4170.69892504544,"Subtidal"
"KO","ST3C",699001,4170.7981833991,"Subtidal"
"KO","ST3C",700001,4170.89710062784,"Subtidal"
"KO","ST3C",701001,4170.99567847002,"Subtidal"
"KO","ST3C",702001,4171.09391864588,"Subtidal"
"KO","ST3C",703001,4171.19182287856,"Subtidal"
"KO","ST3C",704001,4171.28939285136,"Subtidal"
"KO","ST3C",705001,4171.38663027399,"Subtidal"
"KO","ST3C",706001,4171.48353681336,"Subtidal"
"KO","ST3C",707001,4171.58011414277,"Subtidal"
"KO","ST3C",708001,4171.67636392469,"Subtidal"
"KO","ST3C",709001,4171.77228780308,"Subtidal"
"KO","ST3C",710001,4171.86788741647,"Subtidal"
"KO","ST3C",711001,4171.96316439778,"Subtidal"
"KO","ST3C",712001,4172.05812035179,"Subtidal"
"KO","ST3C",713001,4172.15275689676,"Subtidal"
"KO","ST3C",714001,4172.24707563274,"Subtidal"
"KO","ST3C",715001,4172.34107813008,"Subtidal"
"KO","ST3C",716001,4172.43476598234,"Subtidal"
"KO","ST3C",717001,4172.5281407511,"Subtidal"
"KO","ST3C",718001,4172.62120399067,"Subtidal"
"KO","ST3C",719001,4172.71395724585,"Subtidal"
"KO","ST3C",720001,4172.80640206419,"Subtidal"
"KO","ST3C",721001,4172.89853996148,"Subtidal"
"KO","ST3C",722001,4172.99037246353,"Subtidal"
"KO","ST3C",723001,4173.08190108202,"Subtidal"
"KO","ST3C",724001,4173.17312730752,"Subtidal"
"KO","ST3C",725001,4173.2640526384,"Subtidal"
"KO","ST3C",726001,4173.35467854137,"Subtidal"
"KO","ST3C",727001,4173.44500651019,"Subtidal"
"KO","ST3C",728001,4173.53503798853,"Subtidal"
"KO","ST3C",729001,4173.62477443333,"Subtidal"
"KO","ST3C",730001,4173.71421729232,"Subtidal"
"KO","ST3C",731001,4173.80336799838,"Subtidal"
"KO","ST3C",732001,4173.89222797546,"Subtidal"
"KO","ST3C",733001,4173.98079864375,"Subtidal"
"KO","ST3C",734001,4174.06908141254,"Subtidal"
"KO","ST3C",735001,4174.15707768024,"Subtidal"
"KO","ST3C",736001,4174.24478883849,"Subtidal"
"KO","ST3C",737001,4174.33221625937,"Subtidal"
"KO","ST3C",738001,4174.41936133155,"Subtidal"
"KO","ST3C",739001,4174.50622540992,"Subtidal"
"KO","ST3C",740001,4174.59280985477,"Subtidal"
"KO","ST3C",741001,4174.67911601341,"Subtidal"
"KO","ST3C",742001,4174.76514522397,"Subtidal"
"KO","ST3C",743001,4174.85089882138,"Subtidal"
"KO","ST3C",744001,4174.93637812781,"Subtidal"
